id,label,Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points
491,R491,3000,202,17,671,404,4643,234,140,123,3665
492,R492,2769,188,33,961,219,2290,96,141,237,3933
493,R493,2961,197,36,527,-18,2839,138,246,59,4132
494,R494,3026,80,5,37,356,4619,166,213,227,223
495,R495,3675,355,15,28,192,1808,91,244,11,1866
496,R496,2974,234,34,999,264,3885,162,212,50,771
497,R497,3638,268,11,737,191,4335,147,222,36,2158
498,R498,2305,304,36,15,163,1422,147,225,167,5091
499,R499,2022,82,40,249,63,2663,225,239,137,1629
500,R500,2166,95,29,626,67,2576,117,145,180,451
501,R501,3224,169,23,492,125,361,131,211,187,1579
502,R502,2650,231,15,65,277,1881,196,247,64,3613
503,R503,3365,126,0,250,217,755,176,200,128,331
504,R504,2273,298,39,694,344,567,152,201,37,3822
505,R505,2342,27,22,487,362,4648,156,182,50,920
506,R506,3552,358,1,33,180,2962,213,151,189,1507
507,R507,2511,355,7,439,365,4390,229,242,39,2368
508,R508,1936,217,35,1208,68,3509,175,158,134,5133
509,R509,2552,47,39,1074,349,4447,252,148,123,1917
510,R510,3187,89,10,521,184,5222,77,216,191,940
511,R511,3761,308,26,207,-98,4505,253,202,171,4939
512,R512,3084,343,43,817,10,144,189,197,120,5800
513,R513,2455,80,30,789,354,1801,184,168,24,5767
514,R514,3834,348,11,455,-59,2871,85,158,64,2104
515,R515,3426,42,40,225,403,4388,90,236,28,2621
516,R516,3788,110,15,1147,140,5081,179,142,171,432
517,R517,2833,191,6,1166,143,3737,254,161,104,2338
518,R518,3307,91,15,804,15,1658,228,247,136,2960
519,R519,3103,305,18,1035,391,488,252,200,131,2707
520,R520,3308,110,29,936,-60,1982,223,161,57,1252
521,R521,2726,281,6,1044,174,1937,162,154,50,4798
522,R522,3717,189,40,1070,-44,1166,245,184,139,3911
523,R523,2859,75,22,1055,-35,4040,158,177,138,2301
524,R524,3059,224,30,105,109,4209,70,207,14,3636
525,R525,3540,251,20,205,-41,3961,124,152,203,1005
526,R526,2432,1,39,858,-99,1221,70,177,31,2999
527,R527,2204,47,34,194,230,2424,113,239,209,3460
528,R528,2751,221,6,114,-108,728,232,193,216,338
529,R529,2182,261,26,189,0,5109,149,207,85,3790
530,R530,2281,107,39,1132,-4,4530,168,215,127,846
531,R531,1871,27,16,887,203,4511,211,149,134,1265
532,R532,2692,79,33,733,215,4512,133,161,244,1375
533,R533,2459,233,24,89,21,2989,131,220,84,1799
534,R534,3687,182,41,1207,277,4822,104,234,244,5010
535,R535,2680,167,17,979,192,441,88,214,146,934
536,R536,2659,319,16,689,66,3479,217,126,81,1053
537,R537,3157,113,1,150,253,695,74,133,1,496
538,R538,3288,143,20,185,152,3553,253,212,45,4794
539,R539,1930,343,16,286,113,809,175,192,211,4074
540,R540,3572,158,1,162,185,4160,147,174,27,4791
541,R541,2985,39,34,844,26,4787,89,141,86,4083
542,R542,3769,106,30,37,155,605,110,248,128,516
543,R543,3349,51,42,115,177,3296,109,165,104,2519
544,R544,2490,129,28,302,146,4333,174,205,195,2645
545,R545,2236,60,21,584,-28,4269,108,132,96,1954
546,R546,2259,300,12,1111,182,267,242,133,216,4076
547,R547,3566,280,31,266,319,4813,209,230,221,631
548,R548,2706,60,7,1137,-72,88,201,144,119,5466
549,R549,3214,262,34,628,178,3206,83,147,64,1551
550,R550,2367,112,8,391,252,3102,233,187,127,2217
551,R551,2789,92,3,802,228,2513,135,211,51,4186
552,R552,2188,128,15,553,285,3284,250,144,237,4594
553,R553,3635,223,27,1126,139,369,223,192,154,5277
554,R554,2900,307,15,184,239,3308,165,216,136,5675
555,R555,2823,208,28,16,24,2041,192,191,2,5795
556,R556,3013,191,9,197,246,1756,135,131,124,478
557,R557,2115,18,36,273,408,2461,70,197,8,5175
558,R558,2558,213,28,451,312,2689,87,237,142,449
559,R559,3637,116,36,898,124,2378,77,153,75,5318
560,R560,3373,178,21,994,161,3678,155,129,159,1234
561,R561,2785,291,40,299,383,2639,101,176,192,4264
562,R562,2323,203,34,329,263,3816,207,237,133,861
563,R563,1987,169,15,1023,164,712,186,163,142,4267
564,R564,2956,45,16,259,345,3407,251,241,238,1618
565,R565,2836,220,17,77,-57,808,180,176,210,2471
566,R566,3358,339,26,587,79,3230,121,244,18,5653
567,R567,2886,80,12,995,364,3599,206,244,94,4848
568,R568,3764,160,12,482,395,101,231,181,81,3455
569,R569,2271,226,38,443,387,3238,220,250,68,4391
570,R570,2555,350,23,1065,201,2747,201,157,56,4611
571,R571,2723,95,0,148,160,438,241,179,219,3720
572,R572,3574,23,38,369,-42,1596,218,171,247,2150
573,R573,2630,57,11,797,405,3356,200,185,220,1643
574,R574,2555,168,27,243,105,395,253,138,117,310
575,R575,2156,86,25,291,-20,4100,188,230,221,5509
576,R576,3179,32,9,842,-60,1936,189,155,237,3057
577,R577,1884,288,10,538,399,4509,196,164,165,412
578,R578,2857,217,0,1023,9,2049,173,128,208,988
579,R579,2618,71,24,549,257,4414,206,205,241,320
580,R580,2813,315,26,936,22,3382,183,219,16,3555
581,R581,3189,57,29,223,-2,911,87,237,22,5218
582,R582,3144,336,31,418,143,4558,94,229,146,4790
583,R583,3008,238,28,1019,255,3177,132,233,37,3703
584,R584,3404,359,36,1010,165,4826,178,203,241,1993
585,R585,1899,211,26,391,388,4682,152,230,142,2946
586,R586,3665,77,26,183,381,726,172,131,102,5397
587,R587,3285,12,28,77,412,1720,146,157,2,2456
588,R588,2012,358,11,541,179,2580,210,243,77,1402
589,R589,2537,145,14,384,292,214,228,156,4,4584
590,R590,2385,323,19,599,373,4977,225,126,182,5787
591,R591,3227,157,3,1202,-12,273,244,196,198,2709
592,R592,3031,138,23,133,209,4973,179,187,161,1051
593,R593,3137,28,14,89,142,4961,126,210,180,3701
594,R594,3156,193,24,669,356,1336,88,231,85,5599
595,R595,3243,294,30,353,267,3088,186,126,198,162
596,R596,2956,177,39,698,234,1927,224,193,112,4761
597,R597,3734,224,21,940,283,2217,177,189,226,2329
598,R598,2316,173,24,1118,402,321,244,221,127,5210
599,R599,3858,32,21,215,78,3541,110,165,73,4834
600,R600,2628,343,21,828,327,650,176,159,162,5243
601,R601,3698,83,15,409,134,2926,236,156,54,4584
602,R602,3254,312,22,78,84,4256,236,202,77,3613
603,R603,2528,174,40,519,383,575,149,153,192,2968
604,R604,2042,179,32,976,310,3158,240,215,214,3272
605,R605,3527,306,19,149,373,934,235,170,242,2535
606,R606,3660,40,42,517,346,760,119,229,167,455
607,R607,3585,154,32,631,241,2334,239,254,192,2289
608,R608,3204,160,24,44,156,3797,208,187,199,458
609,R609,3853,342,31,278,124,1348,176,133,39,3212
610,R610,2049,254,9,13,-15,3238,208,195,70,1992
611,R611,3044,163,34,392,311,47,130,245,211,3201
612,R612,2240,220,7,1130,-46,4670,86,165,184,5747
613,R613,2134,258,2,817,196,2646,214,210,22,5713
614,R614,2607,41,18,1170,-107,883,178,154,238,1850
615,R615,3053,160,15,698,325,3106,127,148,207,4530
616,R616,2181,180,5,1056,213,1463,241,218,38,1472
617,R617,3242,308,36,286,-41,1268,103,242,168,5216
618,R618,2123,239,10,1109,372,5192,245,193,47,2965
619,R619,2549,337,40,730,421,4363,207,193,249,2121
620,R620,2186,225,36,306,322,3822,70,236,155,5073
621,R621,2176,33,7,239,135,2413,176,227,50,3804
622,R622,2911,75,25,736,351,363,151,252,59,2377
623,R623,2043,164,26,215,-57,4956,100,161,150,5655
624,R624,2808,255,32,186,348,2439,244,131,47,4096
625,R625,3834,69,20,1042,72,4384,241,178,114,3663
626,R626,3480,50,13,582,411,364,198,168,165,2384
627,R627,2837,177,7,417,32,3650,124,237,188,1390
628,R628,3711,74,41,1025,64,3985,142,134,124,3642
629,R629,2411,73,22,570,251,2114,77,217,99,3426
630,R630,1899,135,24,167,-34,4825,93,227,89,5792
631,R631,2489,155,0,283,306,409,240,227,153,4314
632,R632,3750,70,4,978,10,2013,238,200,119,2300
633,R633,2546,132,37,137,409,700,103,127,139,4904
634,R634,3492,142,8,651,-115,4109,75,194,68,4165
635,R635,1933,36,40,643,269,1456,98,143,156,3235
636,R636,2809,323,12,759,178,1453,218,126,80,2929
637,R637,2312,50,32,520,234,151,101,207,195,5311
638,R638,2156,239,15,399,244,2789,129,140,46,3460
639,R639,2007,323,23,128,-80,2307,153,172,164,1891
640,R640,1874,151,13,800,221,2705,138,186,93,3493
641,R641,2551,198,41,525,129,11,70,229,187,4851
642,R642,2135,281,8,622,116,2533,231,147,123,5052
643,R643,3284,262,3,302,-76,1231,105,162,53,5360
644,R644,2691,250,6,141,-31,678,181,155,210,852
645,R645,3512,328,14,1024,344,2597,174,164,160,5213
646,R646,3504,141,12,623,356,5237,157,133,102,3908
647,R647,2015,261,10,858,229,82,81,251,28,1396
648,R648,3632,349,25,861,281,5437,166,183,143,709
649,R649,2024,90,8,591,257,5169,140,237,115,471
650,R650,2928,216,19,132,262,3501,102,234,210,5579
651,R651,2113,237,18,769,383,4209,209,209,121,5609
652,R652,3703,41,3,1031,330,4322,71,190,113,949
653,R653,3035,213,9,864,353,531,213,157,23,5792
654,R654,2821,269,33,569,82,14,138,225,227,800
655,R655,3408,115,3,868,-111,4824,229,137,4,108
656,R656,2837,62,36,523,187,3570,168,242,126,2605
657,R657,3409,223,22,866,-103,887,118,227,21,4561
658,R658,2490,8,8,459,368,650,203,143,36,4508
659,R659,3455,123,16,458,354,3593,145,234,108,931
660,R660,2979,141,26,171,153,1559,240,194,194,1513
661,R661,2678,98,6,931,-97,3325,152,176,81,3611
662,R662,2066,222,7,934,26,4956,239,146,208,4133
663,R663,2482,128,4,661,230,1564,200,142,152,4855
664,R664,3666,223,30,1032,99,1194,91,213,181,2932
665,R665,2020,176,27,963,-54,1468,174,140,169,626
666,R666,2150,327,19,729,388,2410,218,235,18,670
667,R667,2401,168,5,507,295,3212,189,248,175,5588
668,R668,2654,58,24,225,-22,2590,179,232,209,1937
669,R669,2086,349,22,332,-68,2135,241,146,26,1780
670,R670,2853,68,16,240,25,765,161,175,223,1731
671,R671,2090,354,30,586,176,3943,146,161,74,4267
672,R672,1953,242,24,333,-108,1415,147,143,218,1920
673,R673,3458,138,43,755,167,1017,204,155,176,3814
674,R674,2672,202,26,85,223,4112,91,225,2,2762
675,R675,2874,208,7,315,173,2423,199,153,226,1236
676,R676,2940,337,13,738,60,4437,161,180,141,3978
677,R677,2431,211,10,1007,175,668,189,198,143,5088
678,R678,3671,341,20,1157,190,148,126,171,93,4186
679,R679,2969,58,25,936,-68,5273,223,151,230,2713
680,R680,1972,175,16,406,421,4958,167,156,204,3822
681,R681,2383,327,10,488,178,3170,158,178,3,956
682,R682,2587,150,6,873,-30,1862,147,135,139,1460
683,R683,2518,102,5,223,142,2423,217,147,167,4143
684,R684,1968,186,30,1036,270,4252,93,219,190,1397
685,R685,2452,25,12,203,202,202,219,194,85,5124
686,R686,3313,231,18,32,169,4183,226,193,14,5811
687,R687,2311,129,43,1120,-7,4988,165,148,101,494
688,R688,3703,100,31,632,304,3300,179,227,81,3816
689,R689,3361,294,28,403,103,2083,93,140,210,4657
690,R690,2404,352,43,1178,121,2686,250,199,102,754
691,R691,2292,251,10,312,120,4401,114,208,178,3327
692,R692,2777,139,35,1080,-60,1300,226,206,227,3044
693,R693,2074,139,36,963,20,3612,236,179,56,856
694,R694,2623,331,29,1080,125,4487,238,246,23,2446
695,R695,2210,198,14,628,204,3943,229,132,211,2706
696,R696,3453,150,7,381,316,1026,215,143,75,2019
697,R697,3148,181,30,500,43,4149,233,248,111,3127
698,R698,2278,191,24,473,251,115,111,133,81,3591
699,R699,3368,66,28,339,192,73,221,210,173,3700
700,R700,3477,334,40,1144,-65,2993,80,154,166,1771
701,R701,3130,123,14,466,323,3810,216,162,242,1577
702,R702,2528,24,29,1139,397,606,228,229,84,3553
703,R703,3084,19,40,496,265,5366,220,167,160,2607
704,R704,2128,178,43,196,113,3195,137,126,25,4146
705,R705,2184,295,34,930,-64,407,154,254,20,264
706,R706,2679,141,29,1206,124,1875,147,205,221,678
707,R707,2203,45,0,426,194,11,118,187,118,4971
708,R708,3321,201,38,847,-116,4186,131,254,108,1331
709,R709,2631,20,11,421,-77,5401,77,169,174,2466
710,R710,3842,308,35,45,-85,1599,76,177,162,2397
711,R711,3845,146,1,135,203,268,128,132,100,1868
712,R712,3211,152,18,266,144,302,93,125,136,3487
713,R713,1932,22,1,1016,281,3830,134,151,192,2680
714,R714,2775,118,41,501,306,2909,75,212,7,1854
715,R715,2778,109,37,338,56,4772,139,184,49,5801
716,R716,3648,250,13,1033,120,3268,147,237,69,825
717,R717,2117,27,17,1200,369,844,154,236,213,461
718,R718,2396,254,39,337,-63,2707,80,192,8,3430
719,R719,2009,86,14,1114,-60,4450,184,183,236,2853
720,R720,2862,327,15,1185,-31,5051,78,199,48,1172
721,R721,3442,194,8,994,-53,1692,248,166,103,1133
722,R722,2757,43,39,608,415,3755,207,161,5,5763
723,R723,2339,58,33,1149,251,3616,187,214,192,1961
724,R724,3529,293,41,933,350,565,229,196,188,2165
725,R725,2598,316,5,257,-53,5280,241,235,234,2407
726,R726,2227,343,4,1211,387,528,216,222,191,3926
727,R727,3393,280,12,184,309,3435,175,159,183,5343
728,R728,3179,43,36,180,267,5055,168,167,11,4073
729,R729,2332,317,18,536,218,2738,144,192,44,3964
730,R730,2815,254,8,1108,246,456,184,203,41,2522
731,R731,2393,190,12,282,8,3716,142,195,238,5470
732,R732,2810,274,38,1100,100,2953,164,198,238,739
733,R733,3066,32,4,17,-84,4256,224,208,194,5577
734,R734,1859,337,13,1047,303,1163,174,157,101,307
735,R735,2551,235,23,342,379,3545,180,219,124,3116
736,R736,3518,149,0,18,-27,1177,100,210,143,4729
737,R737,1947,159,37,1159,68,4641,107,219,98,2168
738,R738,3606,181,25,434,35,2369,243,145,82,1585
739,R739,2411,304,28,654,63,383,93,190,8,4093
740,R740,2228,2,27,726,-93,1747,131,195,162,4700
741,R741,3552,30,4,854,106,926,102,230,127,3297
742,R742,2033,244,36,763,0,4245,222,191,154,1127
743,R743,3440,211,17,97,22,4403,245,227,55,2809
744,R744,2342,212,13,528,236,815,241,175,181,5033
745,R745,1980,275,17,243,368,1185,154,193,130,888
746,R746,2468,187,34,1158,-14,3634,190,203,214,5038
747,R747,2429,344,14,193,374,3556,210,246,110,3863
748,R748,1864,213,26,1201,121,672,81,188,98,2425
749,R749,2277,11,9,26,91,1316,128,247,79,5449
750,R750,3849,349,2,856,411,3440,70,202,46,3340
751,R751,2398,88,5,306,75,1345,98,212,117,5301
752,R752,2805,305,8,540,58,4118,130,198,170,5749
753,R753,2445,324,43,333,127,3951,146,250,82,3653
754,R754,2023,69,42,740,-112,5158,203,205,154,326
755,R755,1973,120,27,305,-16,1979,212,182,174,5167
756,R756,2883,331,40,278,-102,1138,88,245,242,4610
757,R757,3530,76,10,1013,-69,244,183,231,170,5523
758,R758,2256,253,7,1088,302,2997,155,149,192,2276
759,R759,3785,344,36,1203,-53,4425,184,135,2,3752
760,R760,3310,271,9,692,237,2710,158,240,198,4750
761,R761,2703,260,6,366,-102,4519,183,140,192,892
762,R762,3139,90,5,163,-15,3074,216,143,230,5529
763,R763,2853,348,10,1187,299,1298,72,168,95,1990
764,R764,2899,341,27,969,-54,2731,102,127,124,2646
765,R765,2604,62,29,527,163,1880,254,128,57,2435
766,R766,1998,39,5,1000,271,2788,155,184,164,4469
767,R767,3205,329,9,1041,265,1571,112,195,81,578
768,R768,2469,54,22,976,282,574,231,192,20,1382
769,R769,2522,148,29,696,87,5336,206,186,172,4541
770,R770,1861,35,21,349,255,908,147,169,132,3513
771,R771,2540,65,14,516,173,3554,88,139,71,3440
772,R772,2567,281,7,1192,317,2185,100,245,0,3630
773,R773,2014,83,42,197,-45,4879,131,238,65,5623
774,R774,2865,134,20,307,-29,4253,185,166,59,1899
775,R775,2227,106,41,817,338,2446,240,126,149,1030
776,R776,3287,7,23,696,352,335,118,223,208,4416
777,R777,2193,45,9,550,316,823,159,206,75,1402
778,R778,1975,321,13,292,-83,3293,231,254,45,4864
779,R779,3075,335,32,884,293,4454,113,153,76,2035
780,R780,2027,335,29,1154,337,2664,244,225,4,1167
781,R781,2405,195,6,339,-100,4172,226,244,176,1662
782,R782,2772,351,4,214,165,4184,119,176,114,2095
783,R783,3309,146,11,905,310,4575,126,180,67,3606
784,R784,2316,324,7,250,-99,4131,101,133,119,3184
785,R785,3401,174,10,368,217,5407,73,142,2,3564
786,R786,2574,151,37,924,391,1571,101,229,10,5004
787,R787,2410,296,39,1207,-102,3188,227,135,213,985
788,R788,2715,301,2,425,379,755,152,215,248,5811
789,R789,3759,245,43,217,-9,2148,199,126,115,3012
790,R790,2338,339,15,268,140,4022,252,238,45,5170
791,R791,2170,86,39,801,328,1007,148,159,71,1078
792,R792,2844,289,43,113,124,4172,147,189,150,3610
793,R793,3436,242,1,466,109,4965,71,137,167,289
794,R794,2500,229,41,965,-116,5258,210,164,178,3446
795,R795,3017,106,10,905,321,237,77,233,87,4497
796,R796,3739,303,1,953,144,2938,90,226,188,3912
797,R797,3058,355,21,1184,125,1606,148,252,38,1401
798,R798,2516,127,15,538,219,3362,199,234,118,1072
799,R799,2959,123,19,980,-58,842,173,243,37,5057
800,R800,3267,171,25,186,-106,2282,157,199,218,4987
801,R801,2745,234,27,786,366,2138,219,136,55,1197
802,R802,3089,358,33,796,36,3553,175,154,140,1939
803,R803,3402,27,39,898,128,1995,125,227,169,4399
804,R804,2965,178,2,305,297,2941,77,182,59,5817
805,R805,2424,15,17,1157,117,1435,231,167,33,3468
806,R806,1994,60,25,1136,227,1866,117,244,81,1175
807,R807,2143,28,16,306,126,4555,80,207,235,3689
808,R808,3846,195,11,843,346,1185,237,149,12,139
809,R809,2717,138,22,560,296,2462,80,254,202,1920
810,R810,3525,199,21,525,112,1863,73,136,18,3325
811,R811,3046,42,29,187,169,2878,252,181,4,1386
812,R812,2040,314,37,240,344,4398,204,195,177,5634
813,R813,3389,243,33,705,125,4167,148,153,9,579
814,R814,2700,285,32,244,364,5084,227,203,69,2930
815,R815,2956,216,23,295,296,3802,229,228,250,5242
816,R816,2802,90,35,331,266,4281,82,126,246,1169
817,R817,3601,95,11,355,181,1663,153,218,130,1710
818,R818,3089,347,12,789,233,610,169,220,105,5510
819,R819,2102,220,37,40,359,797,86,191,164,4363
820,R820,3264,108,7,832,71,4637,221,233,99,5430
821,R821,3804,302,5,274,325,5199,134,134,116,3331
822,R822,2383,9,25,1055,338,1499,199,140,193,3090
823,R823,3558,306,28,223,93,2505,240,189,188,5480
824,R824,3782,235,24,412,12,2294,148,164,161,4189
825,R825,3751,110,35,893,47,4505,198,226,190,1737
826,R826,3725,18,12,1202,-100,4254,250,238,248,3696
827,R827,2379,184,20,731,394,4951,183,229,237,5422
828,R828,2975,191,36,482,270,688,146,209,104,2013
829,R829,2479,204,22,1181,-100,4151,160,195,211,293
830,R830,2739,4,42,323,10,453,185,227,248,3682
831,R831,2146,120,18,817,326,979,246,125,150,4024
832,R832,2830,63,10,610,248,4386,174,229,195,5750
833,R833,1987,34,0,226,160,5319,239,141,96,3712
834,R834,2889,272,7,68,-55,4850,230,218,178,5451
835,R835,3352,354,22,22,-51,4355,251,178,16,2927
836,R836,3488,231,16,1190,-84,3757,228,225,165,3328
837,R837,3134,313,16,169,132,5153,229,178,30,947
838,R838,3408,50,7,921,90,509,122,248,146,990
839,R839,2791,86,18,1007,160,3486,212,241,200,3252
840,R840,3202,301,17,466,-107,3181,182,220,126,2068
841,R841,3722,123,34,440,-85,3766,97,132,73,3045
842,R842,2515,302,34,797,381,4305,105,172,188,4991
843,R843,2437,275,41,660,-38,1566,203,233,130,1315
844,R844,2566,224,19,190,333,2638,97,251,236,3167
845,R845,2886,309,43,871,413,4114,180,141,92,4827
846,R846,2634,35,12,851,73,637,94,196,136,2150
847,R847,2754,120,21,466,54,2974,160,237,168,2973
848,R848,2636,324,22,819,-114,3432,161,202,168,3283
849,R849,2599,83,27,934,294,3397,231,178,1,3917
850,R850,3778,305,28,725,209,2998,132,169,244,673
851,R851,2409,249,18,731,231,3314,203,236,242,1262
852,R852,2417,209,43,1025,167,4495,160,238,235,4966
853,R853,3160,97,36,707,326,4933,75,128,90,4556
854,R854,2116,206,37,903,257,3963,142,253,103,1874
855,R855,2865,158,15,723,-96,3660,189,152,196,4131
856,R856,2515,245,0,573,408,2333,105,192,1,566
857,R857,2116,33,1,748,194,2427,100,151,5,3838
858,R858,1985,89,19,710,151,4250,143,152,46,4320
859,R859,1994,95,36,807,10,384,121,162,154,982
860,R860,2910,34,16,772,6,3440,196,183,152,2227
861,R861,3232,151,33,251,263,752,99,217,211,4718
862,R862,2362,86,16,759,281,64,97,184,149,655
863,R863,2952,359,30,160,106,1507,114,189,110,673
864,R864,2636,153,22,156,-89,793,208,200,217,4007
865,R865,3546,308,2,657,25,1096,248,247,111,2526
866,R866,2882,240,9,734,114,1290,137,186,226,2283
867,R867,2737,215,12,888,-23,1640,220,243,222,949
868,R868,3418,235,23,486,357,2570,243,204,138,1986
869,R869,2945,234,13,1104,203,2058,184,245,237,5101
870,R870,2285,40,23,752,371,2118,112,243,186,2269
871,R871,3684,318,8,1117,264,3681,139,152,140,176
872,R872,2667,226,11,855,363,1164,81,135,184,2885
873,R873,2635,160,0,705,301,4008,195,127,164,5598
874,R874,2220,106,18,619,260,2874,110,206,160,150
875,R875,2637,184,12,999,1,2067,111,206,82,4283
876,R876,3665,118,8,655,-95,2757,224,135,144,4236
877,R877,2904,37,21,33,164,3753,181,209,156,5801
878,R878,3827,321,19,1188,381,3556,223,229,44,4022
879,R879,2707,86,40,281,89,1903,209,195,128,2623
880,R880,3691,33,38,22,179,5272,176,246,90,1269
881,R881,3409,244,15,634,-1,3648,232,228,196,2748
882,R882,2212,161,8,619,130,4670,89,157,163,3237
883,R883,1885,178,10,366,210,2444,185,230,66,5299
884,R884,2222,198,1,757,405,3033,70,168,112,5825
885,R885,3756,140,38,1046,-33,2750,245,204,132,5827
886,R886,2958,72,31,96,-45,2938,139,243,137,5568
887,R887,2920,38,12,1074,101,801,125,197,243,3635
888,R888,2811,326,39,12,11,576,128,221,99,1557
889,R889,2925,87,20,769,302,1606,210,131,25,4322
890,R890,2163,109,10,1020,143,3111,200,227,243,3473
891,R891,1892,264,38,821,348,5398,190,238,192,4160
892,R892,2831,303,14,941,-43,767,183,222,189,5308
893,R893,3081,305,5,1117,222,2039,212,201,111,113
894,R894,3794,85,20,862,65,2753,112,169,158,4584
895,R895,2044,118,13,386,23,1568,151,175,49,1856
896,R896,3629,306,32,265,-68,1187,252,141,193,4044
897,R897,3167,265,1,849,-81,1728,191,170,158,1452
898,R898,2525,165,16,1186,23,5318,112,171,5,3203
899,R899,2795,6,19,311,-89,752,76,220,30,904
900,R900,1932,1,29,990,188,4315,213,184,104,4106
901,R901,3569,178,26,776,-1,1442,252,173,72,500
902,R902,3424,41,42,1117,395,1795,187,213,216,1961
903,R903,3832,162,42,948,298,1069,80,254,43,4229
904,R904,3747,86,24,120,38,1581,236,144,174,4805
905,R905,3220,309,22,373,146,2084,194,230,124,5230
906,R906,2393,329,9,894,143,2792,72,176,36,842
907,R907,3135,344,2,222,409,3460,224,249,76,4038
908,R908,2191,142,40,1197,317,613,71,162,111,1172
909,R909,3386,301,34,104,147,4539,146,209,227,3725
